name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,RHEUMATOLOGY,SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),UROLOGY,VASCULAR SURGERY,id
Murrumbidgee,169 Loftus Street,Temora,New South Wales,2666,02 6980 0200,-34.443942,147.542616,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP853
Northern Territory,41 Schmidt Street,Tennant Creek,Northern Territory,860,08 8962 4399,-19.647791,134.186893,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP854
Hunter New England and Central Coast,1-5 Naas Street,Tenterfield,New South Wales,2372,02 6739 5200,-29.045083,152.013552,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP855
Western Victoria,13 Austin Avenue,Terang,Victoria,3264,03 5592 0222,-38.239388,142.902119,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP856
Darling Downs and West Moreton,Mingoola Road,Texas,Queensland,4385,07 4653 3200,-28.855978,151.179481,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP857
North Western Melbourne,55 Commercial Road,Prahran,Victoria,3181,03 9076 2000,-37.846087,144.981937,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP858
,40 The Avenue,Windsor,Victoria,3181,03 9529 7377,-37.854809,144.998513,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP859
,Vale Street,Mornington,Victoria,3931,03 5975 2009,-38.223524,145.040939,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP860
Murray,62 Lucan Street,Bendigo,Victoria,3550,03 5454 6000,-36.748727,144.283372,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP861
,201-239 Borella Road,Albury,New South Wales,2640,02 6064 1400,-36.078399,146.938123,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP862
,253 Sheridan Street,Cairns,Queensland,4870,07 4050 7000,-16.910828,145.76209,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP863
Australian Capital Territory,Yamba Drive,Garran,Australian Capital Territory,2605,02 5124 0000,-35.345777,149.100898,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP864
Western Sydney,178 Hawkesbury Road,Westmead,New South Wales,2145,02 9845 0000,-33.801554,150.991759,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP865
,262 Charles Street,Launceston,Tasmania,7250,03 6334 4960,-41.444592,147.141609,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP866
,98 Townsend Road,St Albans Park,Victoria,3219,03 5248 1155,-38.182406,144.393267,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP867
,15-17 Memorial Avenue,Kellyville,New South Wales,2155,1300 122 144,-33.716759,150.952057,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP868
,499 Windsor Road,Baulkham Hills,New South Wales,2153,02 9639 3333,-33.743476,150.9825,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP869
,31 Chipmans Road,Rokeby,Tasmania,7019,03 6247 9960,-42.905613,147.435278,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP870
Murray,Rutledge Street,Kilmore,Victoria,3764,03 5734 2000,-37.301794,144.957915,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP871
Western Victoria,45-95 Ballarat Road,North Geelong,Victoria,3215,03 5279 2222,-38.118795,144.335728,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP872
,130 Church Street,Richmond,Victoria,3121,03 9429 4688,-37.814361,144.998739,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP873
,Sir Edwin Smith Avenue,North Adelaide,South Australia,5006,08 8366 3800,-34.912733,138.599385,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP874
South Eastern Melbourne,Corner of Tyalla Grove and Separation Street,Mornington,Victoria,3931,03 5976 2733,-38.230174,145.041697,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP875
Eastern Melbourne,185 Cooper Street,Epping,Victoria,3076,03 8405 8000,-37.653417,145.014381,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP876
Brisbane South,Corner of Ellerton Drive and Wolston Park Road,Wacol,Queensland,4076,07 3271 8222,-27.600413,152.910246,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP877
Eastern Melbourne,321-345 Burwood Highway,Forest Hill,Victoria,3131,03 9881 1888,-37.852712,145.164542,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP878
Brisbane North,Rode Road,Chermside,Queensland,4032,07 3139 4000,-27.390497,153.021955,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP879
Adelaide,28 Woodville Road,Woodville,South Australia,5011,08 8222 6000,-34.884179,138.534039,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP880
North Western Melbourne,32 Gisborne Street,East Melbourne,Victoria,3002,03 9929 8666,-37.808978,144.976245,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP881
,7 Ashley Lane,Westmead,New South Wales,2145,02 8833 3000,-33.8072,150.98879,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP882
Gold Coast,21 Spendelove Avenue,Southport,Queensland,4215,07 5671 8000,-27.973078,153.407852,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP883
,22-24 Murray Street,Bronte,New South Wales,2024,02 9389 8888,-33.901383,151.260988,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP884
,63 Victoria Street,Ashfield,New South Wales,2131,02 9797 0555,-33.894,151.1299,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP885
Northern Queensland,100 Angus Smith Drive,Douglas,Queensland,4814,07 4433 1111,-19.320683,146.762092,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP886
North Coast,14 Powell Street,Tweed Heads,New South Wales,2485,07 5536 1133,-28.177216,153.545458,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP887
,Corner of Police and Gladstone Roads,Mulgrave,Victoria,3170,03 9790 9333,-37.938409,145.213122,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP888
,324 Malvern Road,Prahran,Victoria,3181,03 9526 0200,-37.847714,144.997225,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP889
,499 Springvale Road,Glen Waverley,Victoria,3150,03 9566 2777,-37.898227,145.161425,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP890
,451 Coronation Drive,Auchenflower,Queensland,4066,07 3232 7000,-27.478335,152.997971,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP891
"Central Queensland, Wide Bay and Sunshine Coast",The Boulevard,Theodore,Queensland,4719,07 4990 3000,-24.943109,150.075277,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP892
Central and Eastern Sydney,Hospital Road,Concord West,New South Wales,2138,02 9736 2288,-33.832336,151.097897,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP893
Northern Queensland,163 Douglas Street,Thursday Island,Queensland,4875,07 4069 0200,-10.588,142.21156,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP894
Western NSW,Sturt Street,Tibooburra,New South Wales,2880,08 8091 3302,-29.433211,142.012817,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP895
Western Victoria,21 Hospital Road,Timboon,Victoria,3268,03 5558 6000,-38.486231,142.976717,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP896
Hunter New England and Central Coast,Inverell Road,Tingha,New South Wales,2369,02 6723 3901,-29.950779,151.206732,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP897
Murrumbidgee,Adams Street,Tocumwal,New South Wales,2714,03 5874 2166,-35.815407,145.568996,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP898
Country WA,862 Mine Road,Tom Price,Western Australia,6751,08 9159 5222,-22.695367,117.790271,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP899
Hunter New England and Central Coast,2 Trevally Street,Nelson Bay,New South Wales,2315,02 4984 0700,-32.720053,152.158858,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP900
Tasmania,10 Archer Street,Longford,Tasmania,7301,03 6391 1202,-41.593091,147.119486,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP901
,496 Milton Road,Toowong,Queensland,4066,07 3721 8000,-27.47736,152.99125,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP902
Darling Downs and West Moreton,Pechey Street,Toowoomba,Queensland,4350,07 4616 6000,-27.569872,151.944433,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP903
,18 Scott Street,Toowoomba,Queensland,4350,07 4659 3100,-27.566341,151.973785,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP904
Western NSW,Lot 10 Moondana Street,Tottenham,New South Wales,2873,02 6891 6200,-32.242711,147.358031,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP905
,1 Martinez Avenue,West End,Queensland,4810,07 4725 4500,-19.268889,146.782836,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP906
Western NSW,28 Harris Street,Trangie,New South Wales,2823,02 6880 8200,-32.030813,147.976355,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP907
Central and Eastern Sydney,McKenzie Street,Belmore,New South Wales,2192,02 9787 0800,-33.918732,151.097526,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP908
Nepean Blue Mountains,1b Barber Avenue,Kingswood,New South Wales,2747,02 4734 2124,-33.758161,150.714392,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP909
Western NSW,44 Brookview Street,Trundle,New South Wales,2875,02 6892 1900,-32.921078,147.704315,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP910
Western NSW,1 Hinkler Street,Tullamore,New South Wales,2874,02 6891 3100,-32.635114,147.568997,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP911
Northern Queensland,Bryant Street,Tully,Queensland,4854,07 4068 4144,-17.927624,145.924146,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP912
Murrumbidgee,4 Mitchell Street,Tumbarumba,New South Wales,2653,02 6948 9600,-35.778706,148.006203,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP913
Country SA,8-11 Esplanade,Tumby Bay,South Australia,5605,08 8688 2007,-34.372292,136.103932,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP914
Murrumbidgee,105 Simpson Street,Tumut,New South Wales,2720,02 6947 0800,-35.307265,148.219552,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP915
North Western Melbourne,53 Adelaide Street,Footscray,Victoria,3011,03 9689 1577,-37.797407,144.887421,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP916
,38-44 Boyd Street,Tweed Heads,New South Wales,2485,07 5599 5522,-28.179019,153.539989,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP917
,111 Princes Highway,Ulladulla,New South Wales,2539,02 4455 5422,-35.358764,150.473481,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP918
Western Victoria,Bellerine Street,Geelong,Victoria,3220,03 4215 0000,-38.151533,144.364964,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP919
Murray,20 Kiell Street,Corryong,Victoria,3707,02 6076 3200,-36.198711,147.902798,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP920
Murrumbidgee,127-129 Princess Street,Urana,New South Wales,2645,02 6920 8106,-35.325419,146.267316,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP921
North Coast,45 Beaury Street,Urbenville,New South Wales,2475,02 6634 1600,-28.471511,152.543029,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP922
North Western Melbourne,35 Mavis Street,Footscray,Victoria,3011,03 9319 7000,-37.791148,144.886747,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP923
Hunter New England and Central Coast,13-33 Glen Innes Road,Emmaville,New South Wales,2371,02 6734 7900,-29.450547,151.599204,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP924
,"Level 1, 100 Victoria Parade",East Melboune,Victoria,3002,03 9650 4000,-37.808521,144.97476,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP925
North Western Melbourne,Yarra Bend Road,Fairfield,Victoria,3078,03 8684 0000,-37.78931,145.012975,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP926
North Western Melbourne,317 Spencer Street,Melbourne,Victoria,3001,03 8684 0000,-37.812763,144.950757,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP927
,27 Denmark Hill Road,Camberwell,Victoria,3123,03 9882 1347,-37.83252,145.0556,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP928
,"Level 3, 270 Victoria Avenue",Chatswood,New South Wales,2086,02 9424 9999,-33.795181,151.187314,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP929
,852 Whitehorse Road,Box Hill,Victoria,3128,03 9880 4333,-37.817591,145.119433,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP930
,89 Paisley Street,Footscray,Victoria,3011,03 9689 9233,-37.800508,144.895155,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP931
,8-10 Woniora Road,Hurstville,New South Wales,2220,02 9585 2585,-33.966949,151.100439,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP932
,401 Milton Road,Auchenflower,Queensland,4066,07 3736 3000,-27.473726,152.995579,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP933
,600 St Kilda Road,Melbourne,Victoria,3004,03 9521 2175,-37.850605,144.980304,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP934
,50 Best Street,Wagga Wagga,New South Wales,2650,02 6921 2711,-35.115815,147.365914,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP935
Murrumbidgee,260-280 Edward Street,Wagga Wagga,New South Wales,2650,02 5943 1000,-35.118083,147.356915,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP936
Country WA,Warwick Street,Wagin,Western Australia,6315,08 9861 3444,-33.304662,117.347319,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP937
Country SA,1 Lawrie Terrace,Waikerie,South Australia,5330,08 8541 0555,-34.182447,139.984917,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP938
,221 Willmott Drive,Waikiki,Western Australia,6169,08 9550 0222,-32.310552,115.763147,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP939
Hunter New England and Central Coast,Middle Street,Walcha,New South Wales,2354,02 6774 2366,-30.987818,151.591415,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP940
,41 Walcott Street,Mount Lawley,Western Australia,6050,08 9227 9004,-31.936554,115.874141,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP941
Western NSW,141 Fox Street,Walgett,New South Wales,2832,02 6828 6000,-30.030646,148.115959,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP942
,134-150 Templeton Street,Wangaratta,Victoria,3677,03 5722 2678,-36.349299,146.312423,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP943
Eastern Melbourne,251 Mountain Highway,Wantirna,Victoria,3152,03 9955 1200,-37.848525,145.225902,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP944
