USPS,ST,NAME,ZCTA5,LAT,LON
South Australia,SA,Manna Hill,5440,-32.43177,139.98188
South Australia,SA,Marla,5724,-27.29978,133.62244
South Australia,SA,Marree,5733,-29.64635,138.05903
South Australia,SA,Melton Station,5440,-32.16691,139.22931
South Australia,SA,Middleback Range,5600,-33.13374,137.06206
South Australia,SA,Mingary,5440,-32.05514,140.44418
South Australia,SA,Monash (SA),5342,-34.20229,140.57
South Australia,SA,Mount Clarence Station,5723,-29.13791,134.49668
South Australia,SA,Mount Eba,5723,-29.53229,135.93514
South Australia,SA,Mount Serle,5731,-30.15479,138.81438
South Australia,SA,Mount Willoughby,5723,-28.19159,134.93812
South Australia,SA,Mungeranie,5733,-28.72415,138.33509
South Australia,SA,Nepabunna,5732,-30.55975,138.96183
South Australia,SA,Nullarbor,5690,-30.84282,131.66792
South Australia,SA,Oakden Hills,5713,-31.66859,137.14301
South Australia,SA,Olary,5440,-32.27967,140.307
South Australia,SA,Olympic Dam,5725,-30.44019,136.87634
South Australia,SA,Oodnadatta,5724,-27.06619,134.97949
South Australia,SA,Overland Corner,5330,-34.14804,140.34464
South Australia,SA,Parachilna,5730,-31.11559,138.36866
South Australia,SA,Penong,5690,-31.98044,132.84736
South Australia,SA,Pimba,5720,-31.25727,136.79414
South Australia,SA,Quinyambie,5440,-30.37387,140.36567
South Australia,SA,Spectacle Lake,5345,-34.34516,140.46179
South Australia,SA,Warnes,5417,-33.51065,140.11936
South Australia,SA,Warraweena,5730,-30.74008,138.65569
South Australia,SA,Wilgena,5719,-30.9416,134.67695
South Australia,SA,William Creek,5723,-28.57975,136.76424
South Australia,SA,Willippa,5432,-31.7019,139.25752
South Australia,SA,Woomera,5720,-31.16685,136.81638
South Australia,SA,Yalata,5690,-31.58565,131.69581
South Australia,SA,Yarrah,5433,-32.12719,137.70037
South Australia,SA,Yunta,5431,-32.72099,139.62722
Western Australia,WA,Albany,6330,-35.02552,117.88419
Western Australia,WA,Bayonet Head,6330,-34.97632,117.93416
Western Australia,WA,Big Grove,6330,-35.0826,117.89097
Western Australia,WA,Bornholm,6330,-35.05377,117.57215
Western Australia,WA,Centennial Park (WA),6330,-35.01142,117.87822
Western Australia,WA,Cheynes,6328,-34.87915,118.34524
Western Australia,WA,Collingwood Heights,6330,-34.99516,117.91714
Western Australia,WA,Collingwood Park (WA),6330,-35.00413,117.92402
Western Australia,WA,Cuthbert,6330,-35.02034,117.78343
Western Australia,WA,Drome,6330,-34.9412,117.7668
Western Australia,WA,Elleker,6330,-35.02162,117.72016
Western Australia,WA,Emu Point,6330,-34.99446,117.93723
Western Australia,WA,Gledhow,6330,-35.00826,117.82804
Western Australia,WA,Gnowellen,6328,-34.38058,118.55172
Western Australia,WA,Goode Beach,6330,-35.08657,117.93333
Western Australia,WA,Green Range,6328,-34.6895,118.41584
Western Australia,WA,Green Valley (WA),6330,-34.87758,117.81415
Western Australia,WA,Kalgan,6330,-34.90136,118.01599
Western Australia,WA,King River,6330,-34.93651,117.90736
Western Australia,WA,Kojaneerup South,6328,-34.50466,118.39724
Western Australia,WA,Kronkup,6330,-35.03223,117.62538
Western Australia,WA,Lange,6330,-34.98999,117.89718
Western Australia,WA,Little Grove,6330,-35.06802,117.87015
Western Australia,WA,Lockyer (WA),6330,-35.00605,117.85714
Western Australia,WA,Lower King,6330,-34.94818,117.94165
Western Australia,WA,Lowlands,6330,-35.06147,117.50533
Western Australia,WA,Manypeaks,6328,-34.84111,118.23747
Western Australia,WA,Marbelup,6330,-34.97053,117.74865
Western Australia,WA,McKail,6330,-34.98249,117.83461
Western Australia,WA,Mettler,6328,-34.61024,118.58396
Western Australia,WA,Middleton Beach,6330,-35.02319,117.91229
Western Australia,WA,Millbrook (WA),6330,-34.91239,117.87256
Western Australia,WA,Milpara,6330,-34.98912,117.86385
Western Australia,WA,Mira Mar,6330,-35.01402,117.89987
Western Australia,WA,Mount Clarence,6330,-35.02491,117.90369
Western Australia,WA,Mount Elphinstone,6330,-35.02055,117.85434
Western Australia,WA,Mount Melville,6330,-35.01591,117.87047
Western Australia,WA,Nanarup,6330,-34.98764,118.11199
Western Australia,WA,Napier,6330,-34.77902,117.97089
Western Australia,WA,Nullaki,6330,-35.02884,117.39537
Western Australia,WA,Orana,6330,-34.9965,117.85993
Western Australia,WA,Palmdale (WA),6328,-34.71962,118.1223
Western Australia,WA,Port Albany,6330,-35.0324,117.90755
Western Australia,WA,Redmond,6327,-34.88902,117.70091
Western Australia,WA,Redmond West,6327,-34.88742,117.55146
Western Australia,WA,Robinson,6330,-35.0307,117.82809
Western Australia,WA,Seppings,6330,-35.01229,117.91366
Western Australia,WA,South Stirling,6324,-34.63562,118.26582
Western Australia,WA,Spencer Park,6330,-35.00486,117.90052
Western Australia,WA,Torbay,6330,-34.98844,117.64795
Western Australia,WA,Torndirrup,6330,-35.11133,117.94126
Western Australia,WA,Vancouver Peninsula,6330,-35.06166,117.92888
Western Australia,WA,Walmsley,6330,-34.97416,117.90233
Western Australia,WA,Warrenup,6330,-34.97281,117.8665
Western Australia,WA,Wellstead,6328,-34.53884,118.70834
Western Australia,WA,Willyung,6330,-34.94362,117.85654
Western Australia,WA,Yakamia,6330,-35.00224,117.88487
Western Australia,WA,Youngs Siding,6330,-34.98875,117.52575
Western Australia,WA,Armadale (WA),6112,-32.15444,116.00529
Western Australia,WA,Ashendon,6111,-32.20975,116.2232
Western Australia,WA,Bedfordale,6112,-32.173,116.07599
Western Australia,WA,Brookdale (WA),6112,-32.16714,116.00191
Western Australia,WA,Camillo,6111,-32.11165,116.0009
Western Australia,WA,Champion Lakes,6111,-32.11633,115.98803
Western Australia,WA,Forrestdale,6112,-32.14871,115.93605
Western Australia,WA,Harrisdale,6112,-32.11792,115.93286
Western Australia,WA,Haynes,6112,-32.15666,115.97539
Western Australia,WA,Hilbert,6112,-32.17765,115.98301
Western Australia,WA,Karragullen,6111,-32.10938,116.13952
Western Australia,WA,Kelmscott,6111,-32.11521,116.02434
Western Australia,WA,Mount Nasura,6112,-32.13775,116.02643
Western Australia,WA,Mount Richon,6112,-32.16511,116.0215
Western Australia,WA,Piara Waters,6112,-32.1315,115.91603
Western Australia,WA,Roleystone,6111,-32.12345,116.08064
Western Australia,WA,Seville Grove,6112,-32.13445,115.98919
Western Australia,WA,Wungong,6112,-32.18442,116.01229
Western Australia,WA,Barrow Island,6712,-20.6715,115.45317
Western Australia,WA,Cane,6710,-22.134,115.8195
Western Australia,WA,Chichester (WA),6751,-21.75946,118.08169
Western Australia,WA,Fortescue (WA),6716,-21.62578,116.57497
Western Australia,WA,Innawanga,6751,-23.3593,116.61093
Western Australia,WA,Juna Downs,6751,-22.84923,118.75236
Western Australia,WA,Karijini,6751,-22.72137,118.32942
Western Australia,WA,Millstream (WA),6716,-21.39214,117.39899
Western Australia,WA,Mount Sheila,6751,-22.38444,117.58726
Western Australia,WA,Mulga Downs,6751,-22.21311,118.82684
Western Australia,WA,Nanutarra,6751,-22.79124,116.21277
Western Australia,WA,Onslow,6711,-21.63157,115.10881
Western Australia,WA,Pannawonica,6716,-21.6354,116.33567
Western Australia,WA,Paraburdoo,6754,-23.19268,117.69153
Western Australia,WA,Peedamulla,6711,-21.61866,115.44173
Western Australia,WA,Rocklea (WA),6751,-22.94205,117.8463
Western Australia,WA,Talandji,6710,-21.97328,114.95296
Western Australia,WA,Tom Price,6751,-22.69602,117.79715
Western Australia,WA,Wittenoom,6751,-22.2379,118.28748
Western Australia,WA,Yannarie,6710,-22.86507,115.03204
Western Australia,WA,Alexandra Bridge,6288,-34.16726,115.19937
Western Australia,WA,Augusta,6290,-34.30859,115.1382
Western Australia,WA,Boranup,6286,-34.12814,115.04838
Western Australia,WA,Bramley,6285,-33.91447,115.11315
Western Australia,WA,Burnside (WA),6285,-33.93303,115.0249
Western Australia,WA,Courtenay,6288,-34.18794,115.26902
Western Australia,WA,Cowaramup,6284,-33.85899,115.09283
Western Australia,WA,Deepdene (WA),6290,-34.26888,115.07552
Western Australia,WA,East Augusta,6290,-34.31027,115.17608
Western Australia,WA,Forest Grove (WA),6286,-34.09765,115.12745
Western Australia,WA,Gnarabup,6285,-33.99568,114.99664
Western Australia,WA,Gracetown,6284,-33.86903,115.00727
Western Australia,WA,Hamelin Bay,6288,-34.23209,115.03863
Western Australia,WA,Karridale,6288,-34.17844,115.13989
Western Australia,WA,Kudardup,6290,-34.24927,115.1598
Western Australia,WA,Leeuwin,6290,-34.36113,115.13765
Western Australia,WA,Margaret River (WA),6285,-33.96666,115.0529
Western Australia,WA,Molloy Island,6290,-34.2691,115.2118
Western Australia,WA,Nillup,6288,-34.12428,115.26026
Western Australia,WA,Osmington,6285,-33.91036,115.22192
Western Australia,WA,Prevelly,6285,-33.97741,114.99425
Western Australia,WA,Redgate (WA),6286,-34.01921,115.02399
Western Australia,WA,Rosa Brook,6285,-33.95224,115.19628
Western Australia,WA,Rosa Glen,6285,-34.00746,115.21536
Western Australia,WA,Scott River,6288,-34.26198,115.25468
Western Australia,WA,Treeton,6284,-33.8566,115.22776
Western Australia,WA,Warner Glen,6288,-34.12354,115.21397
Western Australia,WA,Witchcliffe,6286,-34.01327,115.11191
Western Australia,WA,Ashfield (WA),6054,-31.91786,115.93926
Western Australia,WA,Bassendean (WA),6054,-31.90816,115.94416
Western Australia,WA,Eden Hill,6054,-31.89101,115.94808
Western Australia,WA,Bayswater (WA),6053,-31.91421,115.91609
Western Australia,WA,Bedford,6052,-31.90952,115.89182
Western Australia,WA,Dianella,6059,-31.88901,115.87147
Western Australia,WA,Embleton,6062,-31.90243,115.91162
Western Australia,WA,Maylands (WA),6051,-31.93576,115.90037
Western Australia,WA,Morley,6062,-31.88974,115.90674
Western Australia,WA,Mount Lawley,6050,-31.93105,115.87569
Western Australia,WA,Noranda,6062,-31.8726,115.89809
Western Australia,WA,Ascot (WA),6104,-31.93442,115.93232
Western Australia,WA,Belmont (WA),6104,-31.95006,115.9314
Western Australia,WA,Cloverdale,6105,-31.96293,115.94246
Western Australia,WA,Kewdale,6105,-31.9805,115.9525
Western Australia,WA,Perth Airport,6105,-31.94858,115.97646
Western Australia,WA,Redcliffe (WA),6104,-31.93913,115.94495
Western Australia,WA,Rivervale,6103,-31.9615,115.91366
Western Australia,WA,Bally Bally,6304,-32.2044,117.13941
Western Australia,WA,Beverley (WA),6304,-32.09406,116.89557
Western Australia,WA,Dale,6304,-32.23497,116.72885
Western Australia,WA,East Beverley,6304,-32.0364,117.07931
Western Australia,WA,Kokeby,6304,-32.19623,116.97758
Western Australia,WA,Morbinning,6304,-32.10741,117.15501
Western Australia,WA,Talbot West,6302,-32.13185,116.69944
Western Australia,WA,Westdale (WA),6304,-32.28744,116.5875
Western Australia,WA,Bannister (WA),6390,-32.66329,116.46351
Western Australia,WA,Boddington,6390,-32.82484,116.43421
Western Australia,WA,Crossman,6390,-32.83507,116.58551
Western Australia,WA,Lower Hotham,6390,-32.95057,116.37822
Western Australia,WA,Marradong,6390,-32.89623,116.46571
Western Australia,WA,Quindanning,6391,-33.02441,116.50646
Western Australia,WA,Ranford,6390,-32.7937,116.4916
Western Australia,WA,Upper Murray,6390,-32.98879,116.30272
Western Australia,WA,Benjinup,6255,-33.80153,116.30011
Western Australia,WA,Boyup Brook,6244,-33.86173,116.42015
Western Australia,WA,Chowerup,6244,-34.10679,116.65326
Western Australia,WA,Dinninup,6244,-33.7592,116.50554
Western Australia,WA,Kulikup,6244,-33.77818,116.69443
Western Australia,WA,Mayanup,6244,-33.96834,116.50235
Western Australia,WA,McAlinden,6225,-33.60862,116.34079
Western Australia,WA,Scotts Brook,6244,-33.975,116.63916
Western Australia,WA,Tonebridge,6244,-34.18933,116.67409
Western Australia,WA,Wilga,6243,-33.68095,116.2609
Western Australia,WA,Bridgetown,6255,-33.95502,116.1285
Western Australia,WA,Catterick,6255,-33.84317,116.1374
Western Australia,WA,Glenlynn,6256,-34.00684,116.15465
Western Australia,WA,Greenbushes,6254,-33.85131,116.04345
Western Australia,WA,Hester,6255,-33.90466,116.15954
Western Australia,WA,Hester Brook,6255,-33.93816,116.09113
Western Australia,WA,Kangaroo Gully,6255,-33.96072,116.20144
Western Australia,WA,Kingston (WA),6256,-34.11234,116.35663
Western Australia,WA,Maranup,6256,-33.9458,116.00784
Western Australia,WA,North Greenbushes,6254,-33.82098,116.04838
Western Australia,WA,Sunnyside (WA),6256,-34.03024,116.25304
Western Australia,WA,Wandillup,6256,-34.03788,116.06031
Western Australia,WA,Winnejup,6255,-33.96474,116.28121
Western Australia,WA,Yornup,6256,-34.07989,116.12635
Western Australia,WA,Aldersyde,6306,-32.31742,117.27608
Western Australia,WA,Brookton,6306,-32.36227,116.97723
Western Australia,WA,Jelcobine,6306,-32.40514,116.72814
Western Australia,WA,Kweda,6306,-32.3317,117.40017
Western Australia,WA,Bilingurr,6725,-17.91486,122.22735
Western Australia,WA,Broome,6725,-17.95845,122.23457
Western Australia,WA,Cable Beach,6726,-17.94893,122.2079
Western Australia,WA,Dampier Peninsula,6725,-16.7609,122.74413
Western Australia,WA,Djugun,6725,-17.93749,122.23273
Western Australia,WA,Eighty Mile Beach,6725,-19.5222,121.1356
Western Australia,WA,Gingerah,6725,-18.8922,122.63158
Western Australia,WA,Lagrange,6725,-18.69584,121.95777
Western Australia,WA,Minyirr,6725,-17.98619,122.2032
Western Australia,WA,Roebuck,6725,-18.06008,122.57897
Western Australia,WA,Waterbank,6725,-17.49162,122.66619
Western Australia,WA,Bobalong,6320,-34.00436,117.5693
Western Australia,WA,Borderdale,6320,-34.05663,117.41578
Western Australia,WA,Broomehill East,6318,-33.88421,117.76148
Western Australia,WA,Broomehill Village,6318,-33.84953,117.63856
Western Australia,WA,Broomehill West,6318,-33.8806,117.48989
Western Australia,WA,Dartnall,6320,-34.03895,117.77432
Western Australia,WA,Lake Toolbrunup,6320,-34.13325,117.88611
Western Australia,WA,Moonies Hill,6320,-34.11073,117.53815
Western Australia,WA,Tambellup,6320,-34.04323,117.63346
Western Australia,WA,Wansbrough,6320,-34.15497,117.69321
Western Australia,WA,Ardath,6419,-32.04686,118.11414
Western Australia,WA,Babakin,6428,-32.15022,118.02563
Western Australia,WA,Bruce Rock,6418,-31.8601,118.15184
Western Australia,WA,Kwolyin,6385,-31.98604,117.73032
Western Australia,WA,Shackleton,6386,-31.99053,117.87281
Western Australia,WA,Bunbury (WA),6230,-33.31917,115.64218
Western Australia,WA,Carey Park,6230,-33.35419,115.65388
Western Australia,WA,College Grove,6230,-33.37537,115.65897
Western Australia,WA,Davenport (WA),6230,-33.37902,115.68222
Western Australia,WA,East Bunbury,6230,-33.33875,115.65854
Western Australia,WA,Glen Iris (WA),6230,-33.34218,115.68198
Western Australia,WA,Pelican Point (WA),6230,-33.31774,115.68826
Western Australia,WA,Picton (WA),6229,-33.34424,115.69764
Western Australia,WA,South Bunbury,6230,-33.34964,115.63597
Western Australia,WA,Usher,6230,-33.38065,115.62849
Western Australia,WA,Withers,6230,-33.36677,115.62975
Western Australia,WA,Abba River,6280,-33.68473,115.49132
Western Australia,WA,Abbey,6280,-33.66352,115.25643
Western Australia,WA,Acton Park (WA),6280,-33.75853,115.37827
Western Australia,WA,Ambergate,6280,-33.70925,115.31772
Western Australia,WA,Anniebrook,6280,-33.66542,115.16533
Western Australia,WA,Boallia,6280,-33.78522,115.25677
Western Australia,WA,Bovell,6280,-33.67966,115.35871
Western Australia,WA,Broadwater (WA),6280,-33.6625,115.28375
Western Australia,WA,Busselton,6280,-33.65626,115.34957
Western Australia,WA,Carbunup River,6280,-33.70505,115.17399
Western Australia,WA,Chapman Hill,6280,-33.78634,115.33323
Western Australia,WA,Dunsborough,6281,-33.61007,115.09291
Western Australia,WA,Eagle Bay,6281,-33.56252,115.06273
Western Australia,WA,Geographe,6280,-33.63878,115.38578
Western Australia,WA,Hithergreen,6280,-33.72252,115.49555
Western Australia,WA,Jarrahwood,6275,-33.79424,115.6625
Western Australia,WA,Jindong,6280,-33.72986,115.25393
Western Australia,WA,Kalgup,6280,-33.72144,115.3716
Western Australia,WA,Kaloorup,6280,-33.78413,115.21044
Western Australia,WA,Kealy,6280,-33.66475,115.23057
Western Australia,WA,Ludlow,6280,-33.60629,115.49764
Western Australia,WA,Marybrook,6280,-33.66675,115.20463
Western Australia,WA,Metricup,6280,-33.78539,115.12438
Western Australia,WA,Naturaliste,6281,-33.58373,115.04923
Western Australia,WA,North Jindong,6280,-33.73092,115.18675
Western Australia,WA,Quedjinup,6281,-33.63305,115.08178
Western Australia,WA,Quindalup,6281,-33.66008,115.11915
Western Australia,WA,Reinscourt,6280,-33.64977,115.38973
Western Australia,WA,Ruabon,6280,-33.6485,115.48126
Western Australia,WA,Sabina River,6280,-33.74694,115.4223
Western Australia,WA,Siesta Park,6280,-33.65486,115.22586
Western Australia,WA,Tutunup,6280,-33.65459,115.5559
Western Australia,WA,Vasse,6280,-33.70202,115.27527
Western Australia,WA,Walsall,6280,-33.80262,115.37802
Western Australia,WA,West Busselton,6280,-33.65798,115.32267
Western Australia,WA,Wilyabrup,6280,-33.77146,115.04037
Western Australia,WA,Wonnerup,6280,-33.61369,115.4338
Western Australia,WA,Yallingup,6282,-33.67968,115.03084
Western Australia,WA,Yallingup Siding,6282,-33.69582,115.10313
Western Australia,WA,Yalyalup,6280,-33.67054,115.40738
Western Australia,WA,Yelverton,6280,-33.74131,115.11527
Western Australia,WA,Yoganup,6275,-33.73568,115.57905
Western Australia,WA,Yoongarillup,6280,-33.71643,115.43889
Western Australia,WA,City Beach,6015,-31.93378,115.76907
Western Australia,WA,Floreat,6014,-31.93857,115.79119
Western Australia,WA,Jolimont,6014,-31.94615,115.8101
Western Australia,WA,Mount Claremont,6010,-31.95926,115.77904
Western Australia,WA,Subiaco,6008,-31.94863,115.82459
Western Australia,WA,Wembley,6014,-31.93238,115.81876
Western Australia,WA,West Leederville,6007,-31.93528,115.83458
Western Australia,WA,Bentley (WA),6102,-32.00503,115.9103
Western Australia,WA,Canning Vale,6155,-32.08471,115.91799
Western Australia,WA,Cannington,6107,-32.01612,115.93665
Western Australia,WA,East Cannington,6107,-32.01017,115.959
